名称,介绍,详情
华强京工 HBTS60.13.90GT 高铁制梁专用混凝土输送泵,华强京工 HBTS60.13.90GT 高铁制梁专用混凝土输送泵是华强京工生产制造的动力形式为电动泵高铁制梁专用混凝土输送泵。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
60
品牌:
华强京工
"
佳乐 XHBT-20SD/0710 小骨料混凝土泵,XHBT-20SD/0710小骨料混凝土泵◎动力系统采用国内知名品牌电动机或柴油机。◎采用三泵系统、液压回路互不干扰，系统运行稳定，可靠性高。◎具有反泵功能，利于及时排除堵管故障，并可短时间的停机待料。◎采用先进的S管分配阀，可自动补偿磨损间隙，密封性能好。◎采用耐磨合金眼镜板和切割环，使用寿命长。◎长行程的料缸，延长了料缸和活塞的使用寿命。◎优化设计的料斗，便于清洗，吸料性能更好。,"
动力形式:
电动泵
分配阀:

最大输送量:
40
品牌:
佳乐
"
三一重工 HBT6013C-H(E) 高原拖泵,6大核心泵送技术，高效泵送系统、智能控制系统、先进液压系统、强劲动力系统、尖端节能技术、极度耐磨技术。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
60
品牌:
三一重工
"
方圆 HBTD40-07-75 拖泵,HBTD40-07-75拖泵HBTD40-07-75拖泵型混凝土泵是在HBTD系列混凝土泵的基础上，根据市场需求研制开发的改型产品，该泵优化了整体结构，布局紧凑合理，重要的是提高了出口压力，外观新颖大方，做到精益求精。控制方式用电气－液压控制，操作简便、运转平稳、振动和噪音都较小；具有完善的电－液过载保护及仪表显示系统，又有反泵操作功能，运行安全可靠，容易排除堵塞故障；输送管的清洗方式采用压缩空气吹洗，也可以用高压水洗；混凝土分配阀采用垂直轴蝶形分配阀，结构简单，维修方便。。,"
动力形式:
电动泵
分配阀:

最大输送量:
60
品牌:
方圆
"
新赛机械 ZHBT40 自行走输送泵,ZHBT40自行走输送泵采用成熟的技术和工艺，性能稳定可靠，牵引系统采用知名品牌的柴油机，皮实耐用，轮胎采作防扎实心轮胎，离地间隙高，通过性好。,"
动力形式:
电动泵
分配阀:

最大输送量:

品牌:
新赛机械
"
英特 HBT30E-1408 小型拖泵,HBT30E-1408小型拖泵应用范围民用建筑：小型民建、乡镇建设、新农村建设；洞体施工：引水洞、矿洞、铁路隧道、公路隧道等各种洞内施工；矿井作业：煤矿、磷矿、铁矿、铜矿等各型资源矿井下支撑、回填等作业施工；水利水电工程；地质灾害边境治理、基础管桩；各型空间狭窄或混凝土浇筑量不大的施工地点。,"
动力形式:
电动泵
分配阀:
闸板阀
最大输送量:
30
品牌:
英特
"
三民重科 HBT30-10-45型 细石混凝土泵,HBT30-10-45型细石混凝土泵采用先进S管阀换向，出口压力高，能满足细石混凝土高层和远距离输送主油泵采用优质恒功率变量柱赛泵，系统压力高，效能高，运行平衡。S管阀装有浮动耐磨环，自动补偿磨损，密封性好。眼镜板和切割环采用硬质合金镶嵌制造，经久耐用。搅拌装置驱动采用低速大扭矩油压马达。液压系统采用双泵双回开式系统，换向速度快和平稳，效率高。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
30
品牌:
三民重科
"
赛通重工 HBTS40-13-55 电机小型拖泵,HBTS40-13-55电机小型拖泵为满足隧道、引水洞、小型民建的需要，该公司特推出HBT小型混凝土输送泵系列。该设备采用多项混凝土泵的领先技术，可以根据客户混凝土状况选配S阀泵或闸板阀泵。本产品体积小、重量轻、移动便捷、使用成本低等诸多优点。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
40
品牌:
赛通重工
"
泵虎 HBT60EⅢ型 拖泵,HBT60EⅢ型拖泵在目前国内市场上两大主流系统中S阀系统和闸板阀系统，S阀系统以出口压力大，泵送距离远垂直100米以上，水平350米以上而具称，但其缺点是由于砼分配结构的原因S管在料斗中左右摆动，对骨料及混凝土要求较严，限制了大多数现场搅拌泵送混凝土施工。因此在现场搅拌混凝土施工中，堵管现象频频发生，长期以来困扰着使用单位……。,"
动力形式:
电动泵
分配阀:

最大输送量:
60
品牌:
泵虎
"
中联重科 HG41T-5RZ 塔式布料机,HG41T-5RZ塔式布料机是一款专为大型堆体建筑浇筑而设计的布料机，其具有布料范围广、操作简单、布料高度高等特点，主要应用于核电站、桥梁、大型储油罐等特定施工场所。,"
回转方式:
电动
臂架长度:
40米以上
品牌:
中联重科
类别:
布料杆
"
路得威 RWBL11 移动式混凝土布料机(遥控式）,RWBL11移动式混凝土布料机(遥控式）采用Danfoss液压泵、液压阀、行走马达，所有操控功能集成于遥控器，操作方便灵活。,"
回转方式:
电动
臂架长度:

品牌:
路得威
类别:
布料杆
"
中联重科 HGC29D-3R 内爬式布料机,HGC29D-3R内爬式布料机是一款布料灵活、操作简单、可靠性高的布料机，尤其适合高层建筑施工，其塔身可以固定在楼面或电梯井中，能自行爬升。布料机上装和下装采用快拆销轴设计，不仅节省大量的拆装时间，而且大幅降低了安拆人员的工作强度。,"
回转方式:
电动
臂架长度:
21-30米
品牌:
中联重科
类别:
布料杆
"
三一重工 HGT45 （45 米塔式） 布料杆,HGT45（45 米塔式） 布料杆一般安装在建筑物外地基上，布料半径利用率较低，塔身低时可不依附建筑物，桁架式塔身立柱，具有较强的抗风载能力，安全可靠。,"
回转方式:
电动
臂架长度:
40米以上
品牌:
三一重工
类别:
布料杆
"
中联重科 HGC29A-3R 内爬式布料机,HGC29A-3R内爬式布料机是一款布料灵活、操作简单、可靠性高的布料机，尤其适合高层建筑施工，其塔身可以固定在楼面或电梯井中，能自行爬升。布料机上装和下装采用快拆销轴设计，不仅节省大量的拆装时间，而且大幅降低了安拆人员的工作强度。,"
回转方式:
电动
臂架长度:
31-40米
品牌:
中联重科
类别:
布料杆
"
三一重工 HGR21III （21 米楼面式） 布料杆,HGR21III  （21 米楼面式） 布料杆安装在建筑物内部，最大限度利用布料半径，布料范围最大，布料杆利用率最高，安装方便快捷，只需在楼板预留一个孔即可利用爬升框架将布料杆安装在楼面上。,"
回转方式:
电动
臂架长度:
21-30米
品牌:
三一重工
类别:
布料杆
"
中联重科 HGC33D-3R 内爬式布料机,HGC33D-3R内爬式布料机是一款布料灵活、操作简单、可靠性高的布料机，尤其适合高层建筑施工，其塔身可以固定在楼面或电梯井中，能自行爬升。布料机上装和下装采用快拆销轴设计，不仅节省大量的拆装时间，而且大幅降低了安拆人员的工作强度。,"
回转方式:
电动
臂架长度:
31-40米
品牌:
中联重科
类别:
布料杆
"
三一重工 HGR28III （28 米楼面式） 布料杆,HGR28III（28 米楼面式）布料杆安装在建筑物内部，最大限度利用布料半径，布料范围最大，布料杆利用率最高，安装方便快捷，只需在楼板预留一个孔即可利用爬升框架将布料杆安装在楼面上。,"
回转方式:
电动
臂架长度:
21-30米
品牌:
三一重工
类别:
布料杆
"
中联重科 HGC33A-4Z 内爬式布料机,HGC33A-4Z内爬式布料机是一款布料灵活、操作简单、可靠性高的布料机，尤其适合高层建筑施工，其塔身可以固定在楼面或电梯井中，能自行爬升。布料机上装和下装采用快拆销轴设计，不仅节省大量的拆装时间，而且大幅降低了安拆人员的工作强度。,"
回转方式:
电动
臂架长度:
31-40米
品牌:
中联重科
类别:
布料杆
"
三一重工 HGR33III （33 米楼面式） 布料杆,HGR33III （33 米楼面式）布料杆安装在建筑物内部，最大限度利用布料半径，布料范围最大，布料杆利用率最高，安装方便快捷，只需在楼板预留一个孔即可利用爬升框架将布料杆安装在楼面上。,"
回转方式:
电动
臂架长度:
31-40米
品牌:
三一重工
类别:
布料杆
"
中联重科 HG45T-5RZ 塔式布料机,HG45T-5RZ塔式布料机是一款专为大型堆体建筑浇筑而设计的布料机，其具有布料范围广、操作简单、布料高度高等特点，主要应用于核电站、桥梁、大型储油罐等特定施工场所。,"
回转方式:
电动
臂架长度:
31-40米
品牌:
中联重科
类别:
布料杆
"
三一重工 HGR36III （36 米楼面式） 布料杆,HGR36III （36 米楼面式）布料杆安装在建筑物内部，最大限度利用布料半径，布料范围最大，布料杆利用率最高，安装方便快捷，只需在楼板预留一个孔即可利用爬升框架将布料杆安装在楼面上。,"
回转方式:
电动
臂架长度:
31-40米
品牌:
三一重工
类别:
布料杆
"
三一重工 HGC46 （46 米船载式）布料杆,HGC46（46 米船载式） 整体结构形式及安装较简单， 空间宽阔，操纵维修方便 。,"
回转方式:
电动
臂架长度:
40米以上
品牌:
三一重工
类别:
布料杆
"
三一重工 HGY18III （18米移动式）,"HGY18III（18米移动式）结构紧凑，经济实用，性价比高，不需要固定 , 放在平整坚固的平面上即可布料作业 。","
回转方式:
电动
臂架长度:
10-20米
品牌:
三一重工
类别:
布料杆
"
徐工 HBC10022VE 纯电动车载泵,HBC10022VE纯电动车载泵具有更可靠的全液压换向技术，更稳定的换向缓冲技术-MPS(微冲击)换向缓冲技术，超低压损的液压系统技术。,"
产量（方/小时）:
100方/小时
压力（Mpa）:
18Mpa以上
动力方式:
电动
品牌:
徐工
"
三一重工 SY5153THBF-10023C-10SE(T4) 柴电双动力车载泵,三一道依茨发动机，三一品质+德国技术发动机动力升级至220kW，强大的：“心脏”动力，为打的高、泵的远提供有力保障，机制砂泵送更有劲。,"
产量（方/小时）:
80方/小时
压力（Mpa）:
18Mpa以上
动力方式:
电动
品牌:
三一重工
"
三一重工 SY5165THBEV-9020C-10EV 电动车载泵,"SY5165THBEV-9020C-10EV电动车载泵节能利器，环保先锋:整机为全电动力,没有柴油机，不烧油，零排放。","
产量（方/小时）:
90方/小时
压力（Mpa）:
18Mpa以上
动力方式:
电动
品牌:
三一重工
"
方圆 JZL90 电动履带式压桩机,JZL90电动履带式压桩机立柱高35m，可根据实际工程要求进行组合，安装成不同高度，立柱采用三点支撑方式，斜撑调整采用摆线减速机构，调整方便、可靠。整机总长16m，总宽6m，立柱与平台采用十字轴联结形式。行走系统全电力控制，配备MT216专用链条，800mm宽履带板，履带接地长度5m。主卷扬采用油压式双制动、串电阻调速，额定起拔力64t；副卷扬额定起拔力3t。,"
动力方式:
电动
品牌:
方圆
类别:
压桩机
型号:
JZL90
"
方圆 JZL120 电动履带式压桩机,JZL120电动履带式压桩机立柱标准高度38m，可根据实际工程要求进行组合，将立柱安装成不同高度。立柱采用三点支撑方式，斜撑调整采用摆线减速机构，调整方便、可靠。整机总长14m，总宽2m，立柱与平台采用十字轴联结形式。行走系统全电力控制，配备重型挖掘机专用链条，800mm宽履带板，履带接地长度5m。主卷扬采用油压式双制动、串电阻调速，运行平稳、可靠。额定起拔力为80t；。,"
动力方式:
电动
品牌:
方圆
类别:
压桩机
型号:
JZL120
"
方圆 JZL60 电动履带式桩机,"JZL60电动履带式桩机JZL60电动履带式桩机电动履带式桩机是方圆集团有限公司独家生产的具有独立知识产权的新一代桩工机械产品（号：ZL200520112917）.JZL60电动履带式桩机电动履带式桩架既具有履带式桩架的机动能力与施工效率,又具备步履式桩架的安全稳定性和低廉的价格。其突出优点有：①行走稳定，作业安全。因接地尺寸不受底盘限制，并装有前后4个液压支腿,不会发生侧倾翻机事故。","
动力方式:
电动
品牌:
方圆
类别:
压桩机
型号:
JZL60
"
方圆 JZL90 电动履带式桩机,JZL90电动履带式桩机立柱采用三点支撑方式立柱和两个斜撑形成三个支撑点，通过斜撑调整机构旋转丝杠来调整斜撑的伸缩，从而调节立柱的前后及左右角度，确保了桩机在制桩过程中的垂直度。独有的立柱与平台“十”字轴连接方式。,"
动力方式:
电动
品牌:
方圆
类别:
压桩机
型号:
JZL90
"
方圆 JZL120 电动履带式桩机,JZL120电动履带式桩机立柱采用三点支撑方式立柱和两个斜撑形成三个支撑点，通过斜撑调整机构旋转丝杠来调整斜撑的伸缩，从而调节立柱的前后及左右角度，确保了桩机在制桩过程中的垂直度。独有的立柱与平台“十”字轴连接方式。,"
动力方式:
电动
品牌:
方圆
类别:
压桩机
型号:
JZL120
"
三一重工 SRSC45E2 电动正面吊,SRSC45E2电动正面吊j具有高安全性，采用磷酸铁锂电池系统，可承受800C的高温，稳定性好，低温保护，针对低温工况自主研发的低温保护系统，减小外界低温环境对电池的影响，经验证可明显减缓温度下降速度，提高续航。,"
动力方式:
电动
品牌:
三一重工
类别:
正面吊
型号:
SRSC45E2
"
