名称,介绍,详情
卡萨阁蓝地 B170 全液压旋挖钻机,卡萨阁蓝地 B170 全液压旋挖钻机是卡萨阁蓝地生产制造的扭矩(kN•m)为180-360(中型)全液压旋挖钻机，B170的最大钻孔直径(m)为1.5。,"
最大钻孔直径(m):
1.5
最大钻孔深度(m):
50
设备总重量(kg):
52000
发动机额定功率(kW):
194
"
柳工 SH36 多功能钻机,SH36多功能钻机采用美国进口康明斯QSM11发动机，动力强劲、可靠性高、欧Ⅲ排放。动力头配置三马达三减速器，实现多级调速，使施工更加灵活。,"
最大钻孔直径(m):

最大钻孔深度(m):

设备总重量(kg):
（不包含钻具）10150
发动机额定功率(kW):
300
"
三一重工 SR285R-M 旋挖钻机,SR285R-M旋挖钻机关重结构件质量保证期延长至5000小时或2年，24小时故障处理，超时赔付，三一机锁钻杆质量保证延长至3000小时或1-年。,"
最大钻孔直径(m):
2.2
最大钻孔深度(m):
94/61
设备总重量(kg):
108000/105000
发动机额定功率(kW):
300
"
徐工 XR400D 旋挖钻机,XR400D旋挖钻机采用旋挖钻机采用旋挖钻机专用H型液压伸缩式履带底盘，装备大直径回转支承，保证了超强的稳定性和运输的便捷性。,"
最大钻孔直径(m):
3/2.8
最大钻孔深度(m):
108
设备总重量(kg):
132000
发动机额定功率(kW):
373
"
山河智能 SWDM240-2 中型多功能旋挖钻机,"SWDM240 中型多功能旋挖钻机 高度适配工民建桩,主卷速度快，提升力大,动力头转速高，综合施工效率高。","
最大钻孔直径(m):
2
最大钻孔深度(m):
69/54
设备总重量(kg):
78000
发动机额定功率(kW):
242
"
中联重科 ZR380L 旋挖钻机,ZR380L旋挖钻机采用加强型动力头，大截面桅杆，双动臂变福机构，可调回转减速机，加强型底盘结构，使机器结构更稳定，承载更强。,"
最大钻孔直径(m):
2.5
最大钻孔深度(m):
100/65
设备总重量(kg):
120000
发动机额定功率(kW):
358
"
德国宝峨 BG 23 H 多功能型旋挖钻机 (BT 75 主机),德国宝峨 BG 23 H 多功能型旋挖钻机 (BT 75 主机)是德国宝峨生产制造的扭矩(kN•m)为180-360(中型)多功能型旋挖钻机 (BT 75 主机)，BG 23 H的最大钻孔直径(m)为1.5。,"
最大钻孔直径(m):
1.5
最大钻孔深度(m):
53.2
设备总重量(kg):
75200
发动机额定功率(kW):
298
"
宇通重装 YTR300Dmax 旋挖钻机,YTR300Dmax型履带式旋挖钻机是宇通重装经过大量的市场需求调研而开发的中大型旋挖钻机。其施工能力强，使用范围广，是集冲击入岩、螺旋钻进于一体的新型入岩旋挖钻机。,"
最大钻孔直径(m):
2.5
最大钻孔深度(m):
56/84   62/93(选配)
设备总重量(kg):
100000
发动机额定功率(kW):
294
"
土力机械 SR75ADV 入岩旋挖钻机,土力机械 SR75ADV 入岩旋挖钻机是土力机械生产制造的扭矩(kN•m)为180-360(中型)入岩旋挖钻机，SR75ADV的最大钻孔直径(m)为2.5。,"
最大钻孔直径(m):
2.5
最大钻孔深度(m):
77/62
设备总重量(kg):
80000
发动机额定功率(kW):
328
"
上海金泰 SH60 多功能钻机,"SH60多功能钻机是我公司应对市场需求，为解决超大超深桩 基础施工、复杂地层施工难等问题，最新推出的一款大三角 结构的桩工机械产品。SH60采用自主研发设计的旋挖钻机专 用底盘，配置进口CAT发动机及国际一流品牌关键零部件，融 合了现代液压桩工机械新技术和新工艺，整机优化布局，低 重心设计，宽履带结构,稳定性好。同时SH60具有超大加压能 力，动力头超大扭矩，入岩效率高；主卷扬四马达双重型减 速器超大提升能力，适应是各类超深超大桩基础工程施工的 首选设备。","
最大钻孔直径(m):

最大钻孔深度(m):

设备总重量(kg):

发动机额定功率(kW):

"
中车 TR550 旋挖钻机,TR550旋挖钻机TR550旋挖钻机型旋挖钻机主要用于工民建、桥梁等工程的超大超深桩基施工。整机获得多项国家发明和实用新型，关键部件采用CAT和Rexroth产品，采用先进的智能化电子控制系统和负荷传感型先导控制的液压系统，整机操作安全可靠，人机界面安全舒适极具人性化。,"
最大钻孔直径(m):
4
最大钻孔深度(m):
0.13
设备总重量(kg):
20000
发动机额定功率(kW):
412
"
泰信机械 KR360E 高性能全液压旋挖钻机,KR360E高性能全液压旋挖钻机精选动力强劲的原装美国康明斯发动机，配合泰信核心技术的电控系统和液压系统，更充分发挥其工作能力，全系列产品通过国标GB认证及欧盟EN16228标准认证，更佳的动态及静态稳定性设计，保证施工安全。,"
最大钻孔直径(m):
2
最大钻孔深度(m):
83/54/62
设备总重量(kg):
90000
发动机额定功率(kW):
299
"
卡萨阁蓝地 B175 XP 全液压旋挖钻机,卡萨阁蓝地 B175 XP 全液压旋挖钻机是卡萨阁蓝地生产制造的扭矩(kN•m)为180以下(小型)全液压旋挖钻机，B175 XP的最大钻孔直径(m)为1.5。,"
最大钻孔直径(m):
1.5
最大钻孔深度(m):
57
设备总重量(kg):
41000
发动机额定功率(kW):
194
"
柳工 SH32A 多功能钻机,SH32A多功能钻机采用韩国现代欧Ⅲ排放专用底盘，动力、卷扬机布局合理，设备保养、维修方便，特制重型下底盘（比原JT80下底盘增加5T重量），重心降低，提高整机稳定性。,"
最大钻孔直径(m):

最大钻孔深度(m):

设备总重量(kg):
88500
发动机额定功率(kW):
266
"
三一重工 SR435Pro 旋挖钻机,SR435P针对房建、桥梁、高铁、公路等大型桩基础施工进行强化设计，卵石层、硬岩层等大孔深桩施工效率更出色。,"
最大钻孔直径(m):
2.8
最大钻孔深度(m):
106/85(摩阻杆/机锁杆）
设备总重量(kg):
132000
发动机额定功率(kW):
377
"
徐工 XR360 旋挖钻机,XR360旋挖钻机专用液压伸缩式履带底盘，大直径回转支承，具有超强的稳定性和运输的便捷性.,"
最大钻孔直径(m):
2.5
最大钻孔深度(m):
92（特配102m）
设备总重量(kg):
92000
发动机额定功率(kW):
298
"
山河智能 SWDM240H 中型多功能旋挖钻机,"SWDM240H 中型多功能旋挖钻机 高度适配工民建桩,主卷速度快，提升力大,动力头转速高，综合施工效率高。","
最大钻孔直径(m):
2
最大钻孔深度(m):
69/54
设备总重量(kg):
79000
发动机额定功率(kW):
242
"
中联重科 ZR400L 旋挖钻机,ZR400L旋挖钻机采用大流量泵阀，多档动力头，主卷扬提升下放速度快，施工效率高，加强型动力头，大截面桅杆，双动臂变福机构，可调回转减速机，加强型底盘结构，使机器结构更稳定，承载更强。,"
最大钻孔直径(m):
3
最大钻孔深度(m):
110/91
设备总重量(kg):
130000
发动机额定功率(kW):
398
"
德国宝峨 BG 28 H 多功能型旋挖钻机 (BT 75 主机),德国宝峨 BG 28 H 多功能型旋挖钻机 (BT 75 主机)是德国宝峨生产制造的扭矩(kN•m)为180-360(中型)多功能型旋挖钻机 (BT 75 主机)，BG 28 H的最大钻孔直径(m)为2.5。,"
最大钻孔直径(m):
2.5
最大钻孔深度(m):
65.7
设备总重量(kg):
82200
发动机额定功率(kW):
298
"
土力机械 SR60EVO 入岩旋挖钻机,土力机械 SR60EVO 入岩旋挖钻机是土力机械生产制造的扭矩(kN•m)为180-360(中型)入岩旋挖钻机，SR60EVO的最大钻孔直径(m)为20。,"
最大钻孔直径(m):
20
最大钻孔深度(m):
72
设备总重量(kg):
70000
发动机额定功率(kW):
261
"
上海金泰 SD25A 多功能钻机,SD25A型多功能钻机在原SD25的基础上，升级底盘系统，采用旋挖专用主副泵，对平行四边形进行加强升级，增加卷扬提升能力，优化动力头配置，整体性能得到了全面提升。,"
最大钻孔直径(m):

最大钻孔深度(m):

设备总重量(kg):
86000
发动机额定功率(kW):
242
"
中车 TR460D 旋挖钻机,TR460D旋挖钻机TR460D旋挖钻机型旋挖钻机是一款大型桩工机械，目前地层环境复杂区域客户普遍愿意选择大吨位旋挖钻机进行施工。再有跨海、跨江大桥的建造需要大孔径、深孔桩。综上两点我公司研发的TR400DII型旋挖钻机拥有稳定性高、成桩桩径大、桩孔深、便于运输的优点。,"
最大钻孔直径(m):
3
最大钻孔深度(m):
0.11
设备总重量(kg):
130000
发动机额定功率(kW):
355
"
泰信机械 KR125ES低净空 旋挖钻机,"KR125ES低净空旋挖钻机精选动力强劲的原装美国康明斯发动机，配合泰信核心技术的电控系统和液压系统，更充分发挥其工作能力；
全系列产品通过国标GB认证及欧盟EN16228标准认证，更佳的动态及静态稳定性设计，保证施工安全；
泰信自制旋挖钻机专用底盘，将动力系统与液压系统完美匹配，采用目前先进的负荷传感、负载敏感和比例控制液压系统，使液压系统效率更高、更节能；","
最大钻孔直径(m):
1.8
最大钻孔深度(m):
20/30
设备总重量(kg):
32000
发动机额定功率(kW):
124
"
卡萨阁蓝地 B135 全液压旋挖钻机,卡萨阁蓝地 B135 全液压旋挖钻机是卡萨阁蓝地生产制造的扭矩(kN•m)为180以下(小型)全液压旋挖钻机，B135的最大钻孔直径(m)为1.2。,"
最大钻孔直径(m):
1.2
最大钻孔深度(m):
50
设备总重量(kg):
40000
发动机额定功率(kW):
164
"
柳工 SH32 旋挖钻机,"SH32旋挖钻机采用欧Ⅲ排放，高功率，高耐久性,重量大、重心低，大幅提升施工稳定性，整机施工不晃动，无翘起,为钻机提供稳定可靠的动力保证。","
最大钻孔直径(m):

最大钻孔深度(m):

设备总重量(kg):
86000
发动机额定功率(kW):
299
"
三一重工 SR275Pro 旋挖钻机,SR275P是一款全新PRO系列中型机，性能全面增强设计，在工民建、市政、厂房等桩基础施工中效率更加出色。,"
最大钻孔直径(m):
2.2
最大钻孔深度(m):
73/58(摩阻杆/机锁杆)
设备总重量(kg):
86000
发动机额定功率(kW):
270
"
徐工 XR180DII 旋挖钻机,XR180DII旋挖钻机采用旋挖钻机专用液压伸缩式TDP系列履带底盘和大直径回转支承，满足超强的稳定性和运输的便捷性。采用原装进口的康明斯电控涡轮增压发动机，动力强劲，排放满足欧Ⅲ排放标准。液压系统采用极限功率控制和正流量控制，使液压系统更加节能高效。采用单排绳主卷扬，有效解决钢丝绳磨损难题，有效提高钢丝绳使用寿命；并在主卷扬上设有钻深检测装置，单层绕绳使深度检测更准确。,"
最大钻孔直径(m):

最大钻孔深度(m):
60
设备总重量(kg):
57000
发动机额定功率(kW):
194
"
山河智能 SWDM260 中型多功能旋挖钻机,"SWDM260 中型多功能旋挖钻机 高度适配工民建桩,主卷速度快,提升力大,动力头转速高,综合施工效率高。","
最大钻孔直径(m):
2.2
最大钻孔深度(m):
74/59
设备总重量(kg):
81000
发动机额定功率(kW):
242
"
中联重科 ZR450L 旋挖钻机,"ZR450L旋挖钻机**大扭矩450KN.m,加压力400KN,配置580x20m钻杆，具备超强入岩力，采用大三角结构，双十字较链支撑结构，支撑更稳定；大直径回转支承，下车大轮距，整机重心优化配合重型四轮一带；底盘牢固可靠。","
最大钻孔直径(m):
3
最大钻孔深度(m):
116/96
设备总重量(kg):
150000（含钻杆、钻具）
发动机额定功率(kW):
398
"
德国宝峨 BG 28H 多功能型旋挖钻机 (BT 85 主机),德国宝峨 BG 28H 多功能型旋挖钻机 (BT 85 主机)是德国宝峨生产制造的扭矩(kN•m)为180-360(中型)多功能型旋挖钻机 (BT 85 主机)，BG 28H的最大钻孔直径(m)为2.5。,"
最大钻孔直径(m):
2.5
最大钻孔深度(m):
65.7
设备总重量(kg):
83700
发动机额定功率(kW):
354
"
中车 TR400DII 旋挖钻机,TR400DII旋挖钻机TR400DII旋挖钻机型旋挖钻机是一款大型桩工机械，目前地层环境复杂区域客户普遍愿意选择大吨位旋挖钻机进行施工。再有跨海、跨江大桥的建造需要大孔径、深孔桩。综上两点我公司研发的TR400DII旋挖钻机型旋挖钻机拥有稳定性高、成桩桩径大、桩孔深、便于运输的优点。,"
最大钻孔直径(m):
3
最大钻孔深度(m):
0.011
设备总重量(kg):
130000
发动机额定功率(kW):
355
"
泰信机械 KR165C 卡特彼勒平台旋挖钻机,KR165旋挖钻机，卡特底盘，设备工作高度19152mm，工作宽度4100mm，加压行程4200mm，机锁杆46m深，摩阻杆58m深。,"
最大钻孔直径(m):
1.5
最大钻孔深度(m):
58/46
设备总重量(kg):
49000
发动机额定功率(kW):
159
"
卡萨阁蓝地 B125 XP 全液压旋挖钻机,卡萨阁蓝地 B125 XP 全液压旋挖钻机是卡萨阁蓝地生产制造的扭矩(kN•m)为180以下(小型)全液压旋挖钻机，B125 XP的最大钻孔直径(m)为1.5。,"
最大钻孔直径(m):
1.5
最大钻孔深度(m):
50
设备总重量(kg):
37000
发动机额定功率(kW):
164
"
柳工 SD36A 旋挖钻机,SD36A旋挖钻机采用全新一代专用底盘，发动机功率299kw、采用欧Ⅲ排放，高功率，高耐久性；重量大、重心低，施工稳定性大幅提升。,"
最大钻孔直径(m):

最大钻孔深度(m):

设备总重量(kg):
92000
发动机额定功率(kW):
299
"
三一重工 SR625Pro 旋挖钻机,SR625P是PRO系列高端旗舰钻机，钻孔直径可达4米，深度可达150米，面向跨海大桥、摩天大楼、大型场馆等各类标志型工程桩基础建设。,"
最大钻孔直径(m):
3.5/4
最大钻孔深度(m):
150/125/100 摩/机（5层）/机（4层）
设备总重量(kg):
240000
发动机额定功率(kW):
470
"
徐工 XR180D 旋挖钻机,XR180D旋挖钻机采用旋挖钻机专用液压伸缩式(TDP系列)履带底盘和大直径回转支承，满足超强的稳定性和运输的便捷性。,"
最大钻孔直径(m):

最大钻孔深度(m):
60
设备总重量(kg):
56000
发动机额定功率(kW):
194
"
山河智能 SWDM280 中型多功能旋挖钻机,"SWDM280 中型多功能旋挖钻机 主卷扬提升力大，速度快,配置―键抖土功能，节省钻孔辅助时间，综合施工效率高。","
最大钻孔直径(m):
2.2
最大钻孔深度(m):
74/59
设备总重量(kg):
82000
发动机额定功率(kW):
298
"
