名称,介绍,详情
雷沃阿波斯 M804-A 雷沃欧豹M804-A拖拉机,"福田雷沃M804-A拖拉主要技特点动力优越配套四缸发动机，排放标准升级，油耗低、动力强，经济高效。作业高效变速箱档位10+10梭式换档，前进、后退可通过方向盘左下方操作手柄实现快速切换，档位速度匹配多，作业效率高；动力输出转速540/760r/min,可选装540/1000r/min,满足多种机具对转速的要求；独立操纵双作用离合器，换档及动力输出挂接更加方便。","
马力:
25-100马力拖拉机
驱动方式:
四轮驱动
品牌:
雷沃阿波斯
类别:
拖拉机
"
东风农机 484C型 轮式拖拉机,484C型轮式拖拉机产品特点：动力采用JD495TJD4100T．JD4102T、常柴4G33T、新柴A495．A498型柴油机，直喷水冷，四冲程发动机，扭矩储备大；离合器采用双作用离合器；变速箱采用4×3+组成式结构，啮合套换档，速度范围6-35公里／小时，有12个前进档。,"
马力:
25-100马力拖拉机
驱动方式:
四轮驱动
品牌:
东风农机
类别:
拖拉机
"
山东常林 SH654 拖拉机,SH654拖拉机产品特点:全新流线设计，展示了产品的强悍和动感，无架式车架及多档位综合变速箱，在减轻整机使用质量的同时提高了整机结构强度，可满足不同区域的作业需求。,"
马力:
25-100马力拖拉机
驱动方式:
四轮驱动
品牌:
山东常林
类别:
拖拉机
"
马恒达 304 轮式拖拉机,马恒达 304 轮式拖拉机是马恒达生产制造的马力为25-100马力拖拉机轮式拖拉机。,"
马力:
25-100马力拖拉机
驱动方式:
四轮驱动
品牌:
马恒达
类别:
拖拉机
"
爱科 麦赛福格森　MF1104 拖拉机,麦赛福格森MF1104拖拉机MF1104型拖拉机简便、耐用、高效的拖拉机可助您一臂之力，让您的农业增收。MF1004/1104/1204系列便是拥有以上卓越品质的多功能拖拉机。在使用过程中，您将体验到众多超乎想象的优点，让您在高效作业的同时，尽享驾驶乐趣，同时带给您更大的经济效益。麦赛福格森产品的人性化设计和优良的制造工艺，就是为了使操作更简单。,"
马力:
100-160马力拖拉机
驱动方式:
四轮驱动
品牌:
爱科
类别:
拖拉机
"
约翰迪尔农机 5-904 拖拉机,5-904拖拉机技术先进，质量可靠引进迪尔公司成熟的5000系列技术，变速箱等关键部件全部进口，并严格按照约翰迪尔产品开发程序EPDP开发制造。生产中严格执行约翰迪尔质量生产体系JD-QPS，质量可靠。主副双变速杆，操纵方便省力，液压转向系统操纵轻便，外形美观大方，拖拉机驾驶员视野好。适用性广。,"
马力:
25-100马力拖拉机
驱动方式:
四轮驱动
品牌:
约翰迪尔农机
类别:
拖拉机
"
东方红（一拖） 1604/1804 轮式拖拉机,东方红-1604/1804大马力轮式拖拉机，是中国一拖自主开发、拥有自主知识产权的大马力轮式拖拉机。主要结构特点：配套上柴D6114名牌柴油机。2名牌前驱动桥。3新款全封闭驾驶室，造型美观，视野开阔，有采暖和通风装置，装配空调机。4变速箱档位多，速度范围宽，农田作业效率高。5后轮轮距无级可调。6全液压转向，具有独立油路，安全可靠。,"
马力:
160马力以上拖拉机
驱动方式:
四轮驱动
品牌:
东方红（一拖）
类别:
拖拉机
"
中联重机 RD300 轮式拖拉机,RD300轮式拖拉机匹配国内名优国Ⅱ发动机，动力强劲，可靠性高、扭矩储备系数大；变速箱采用8F+8R梭式啮合套换档，可选装8F+2R，速度匹配合理、作业效率高、燃油经济性好；加强型前驱动桥，承载力强，可靠性高；全液压转向系统，操控轻便灵敏；重型底盘，牵引力大。可根据不同机具，采用加强型540/720r/min双速啮合套动力输出，配套范围广；。,"
马力:
25-100马力拖拉机
驱动方式:
两轮驱动
品牌:
中联重机
类别:
拖拉机
"
雷沃阿波斯 M950-D 雷沃欧豹M950-D拖拉机,M950-D雷沃欧豹M950-D拖拉机动力更强劲匹配雷沃动力增压发动机，配套动力强、可靠性高；可选装全柴、玉柴发动机，增加配套动力多样性，满足不同用户需求；排放标准为国内要求国Ⅱ标准。,"
马力:
25-100马力拖拉机
驱动方式:
两轮驱动
品牌:
雷沃阿波斯
类别:
拖拉机
"
东风农机 360型 轮式拖拉机,360型轮式拖拉机产品特点：该系列轮拖采用两缸或三缸柴油机，运转平稳，噪音低，振动小；采用带分离装置的直联气泵，气泵寿命长，功率损耗小．安全性更好；配置540转／分，730转／分的动力输出轴，适应不同的农田作业要求（300A/304A/300AL是单速动力输出．730转／分）；。,"
马力:
25-100马力拖拉机
驱动方式:
两轮驱动
品牌:
东风农机
类别:
拖拉机
"
山东常林 SH554 拖拉机,SH554拖拉机产品特点:直喷节能、水冷发动机，省油便捷易操作；双作用离合器，可选装8+8+12+12档变速箱，可实现作业平稳及不同作业速度的农艺要求；无级可调轮距，更适用于不同区域的田间作业；水田轮或气刹的选装，可实现水田作业和运输作业等多功能用途。,"
马力:
25-100马力拖拉机
驱动方式:
四轮驱动
品牌:
山东常林
类别:
拖拉机
"
马恒达 350D 轮式拖拉机,马恒达 350D 轮式拖拉机是马恒达生产制造的马力为25-100马力拖拉机轮式拖拉机。,"
马力:
25-100马力拖拉机
驱动方式:
两轮驱动
品牌:
马恒达
类别:
拖拉机
"
爱科 麦赛福格森　MF1004 拖拉机,麦赛福格森MF1004拖拉机MF1004型拖拉机简便、耐用、高效的拖拉机可助您一臂之力，让您的农业增收。MF1004/1104/1204系列便是拥有以上卓越品质的多功能拖拉机。在使用过程中，您将体验到众多超乎想象的优点，让您在高效作业的同时，尽享驾驶乐趣，同时带给您更大的经济效益。麦赛福格森产品的人性化设计和优良的制造工艺，就是为了使操作更简单。,"
马力:
100-160马力拖拉机
驱动方式:
四轮驱动
品牌:
爱科
类别:
拖拉机
"
约翰迪尔农机 5-950 拖拉机,5-950拖拉机技术先进，质量可靠引进迪尔公司成熟的5000系列技术，变速箱等关键部件全部进口，并严格按照约翰迪尔产品开发程序EPDP开发制造。生产中严格执行约翰迪尔质量生产体系JD-QPS，质量可靠。主副双变速杆，操纵方便省力，液压转向系统操纵轻便，外形美观大方，拖拉机驾驶员视野好。适用性广。,"
马力:
25-100马力拖拉机
驱动方式:
两轮驱动
品牌:
约翰迪尔农机
类别:
拖拉机
"
东方红（一拖） LX1004/1104/1204/1254/1304 轮式拖拉机,LX1004/1104/1204/1254/1304轮式拖拉机东方红-LX1004/LX1104/LX1204/LX1254/LX1304型轮式拖拉机，是中国一拖在借鉴国外先进技术基础上，根据市场需求自行开发的具有国际先进水平的四轮驱动型轮式拖拉机。其动力强劲，性能卓越，造型美观，视野开阔，适应性强，广泛适用于各种农田作业和运输等其它作业。主要结构特点：发动机功率大，油耗低，动力经济性好。,"
马力:
100-160马力拖拉机
驱动方式:
四轮驱动
品牌:
东方红（一拖）
类别:
拖拉机
"
中联重机 RD254 轮式拖拉机,RD254轮式拖拉机匹配国内名优国Ⅱ发动机，动力强劲，可靠性高、扭矩储备系数大；变速箱采用8F+8R梭式啮合套换档，可选装8F+2R，速度匹配合理、作业效率高、燃油经济性好；加强型前驱动桥，承载力强，可靠性高；全液压转向系统，操控轻便灵敏；重型底盘，牵引力大。可根据不同机具，采用加强型540/720r/min双速啮合套动力输出，配套范围广；。,"
马力:
25-100马力拖拉机
驱动方式:
四轮驱动
品牌:
中联重机
类别:
拖拉机
"
雷沃阿波斯 M900-D 雷沃欧豹M900-D拖拉机,雷沃欧豹M900-D拖拉机产品介绍动力更强劲匹配国产名优四缸发动机，配套动力强、可靠性高；可选装全柴、玉柴、雷沃动力发动机，增加配套动力多样性，满足不同用户需求；排放标准为国内要求国Ⅱ标准。,"
马力:
25-100马力拖拉机
驱动方式:
两轮驱动
品牌:
雷沃阿波斯
类别:
拖拉机
"
东风农机 454型 轮式拖拉机,454型轮式拖拉机产品特点：动力采用JD495TJD4100T．JD4102T、常柴4G33T、新柴A495．A498型柴油机，直喷水冷，四冲程发动机，扭矩储备大；离合器采用双作用离合器；变速箱采用4×3+组成式结构，啮合套换档，速度范围6-35公里／小时，有12个前进档。,"
马力:
25-100马力拖拉机
驱动方式:
四轮驱动
品牌:
东风农机
类别:
拖拉机
"
山东常林 SH804 拖拉机,SH804拖拉机产品特点：产品轴距加长，增加了产品的爬坡牵引力；宽阔明亮的全玻璃封闭驾驶室，视野开阔、操控更舒适，可满足运输用户群体的需求。,"
马力:
25-100马力拖拉机
驱动方式:
四轮驱动
品牌:
山东常林
类别:
拖拉机
"
马恒达 304D 轮式拖拉机,马恒达 304D 轮式拖拉机是马恒达生产制造的马力为25-100马力拖拉机轮式拖拉机。,"
马力:
25-100马力拖拉机
驱动方式:
四轮驱动
品牌:
马恒达
类别:
拖拉机
"
爱科 麦赛福格森　MF7626 （MF2404） 拖拉机,麦赛福格森　MF7626（MF2404）MF7600系列拖拉机是爱科集团在全球市场同步推出的先进产品，一经推出即获全球用户瞩目。凭借卓越的整体性能和出色的经济性，受到广大农场主的喜爱。在中国上市，使中国农民可以与欧美同步享受最新技术带来的便捷和高效。先进的爱科动力发动机，采用涡轮增压中冷、高压共轨、电喷技术，充分发挥每一滴燃油的能量。,"
马力:
160马力以上拖拉机
驱动方式:
四轮驱动
品牌:
爱科
类别:
拖拉机
"
约翰迪尔农机 904 拖拉机,904拖拉机挡位安排合理，满足复杂农艺需求标配9个前进挡和3个倒退挡，可选装同步器换挡，不停车就能顺畅地换挡，操作更轻便快捷，可满足各种复杂的农艺要求。可供选配的农具多，具有较好的耕作效果和较高的经济效益。安全启动开关装置只有将主变速杆放在空挡位置上，才能启动发动机，完全消除了未摘挡启动拖拉机引起的不安全因素。强制压力润滑系统。,"
马力:
25-100马力拖拉机
驱动方式:
四轮驱动
品牌:
约翰迪尔农机
类别:
拖拉机
"
东方红（一拖） LY1004 轮式拖拉机,LY1004轮式拖拉机主要结构特点：匹配东方红牌增压中冷发动机，节能环保。212吋离合器，装配加强型高速变速箱，工作效率高。3速度分配合理，作业效率高。4全液压转向系统，具有独立油路。5可选540/650/720/800/1000r/min等多种转速，满足不同作业及配套农机具的要求。6液压系统可选装分油机构，提升力大，可配套大型机具进行作业;也可选装强压入土机构。,"
马力:
100-160马力拖拉机
驱动方式:
四轮驱动
品牌:
东方红（一拖）
类别:
拖拉机
"
中联重机 RC1004 轮式拖拉机,RC1004轮式拖拉机匹配名优国Ⅱ发动机，动力强劲，可靠性高、扭矩储备系数大；变速箱档位16F+8R，爬行器16F+8R、选装8F+4R，速度匹配合理、农艺适应性强、作业效率高、燃油经济性好；加强型双速动力输出，配套机具范围广，可靠性高。采用双油缸强压式提升装置，提升力大，更适应配套大型机具进行农田作业；选装配置：2组液压输出；可选装气制动装置，满足运输等其它作业要求；。,"
马力:
100-160马力拖拉机
驱动方式:
四轮驱动
品牌:
中联重机
类别:
拖拉机
"
雷沃阿波斯 M704-A 雷沃欧豹M704-A拖拉机,M704-A雷沃欧豹M704-A拖拉机动力更强劲：匹配70马力发动机，扭矩储备大、动力强劲；可选装全柴、洛柴、玉柴发动机，增加配套动力多样性，满足不同用户需求；动力排放升级、性能升级，震动小，可靠性高。技术更先进：采用技术加强型前桥，可靠性高，密封性好，水田作业性能更强；选装轮距可调，可满足多种作业形式。,"
马力:
25-100马力拖拉机
驱动方式:
四轮驱动
品牌:
雷沃阿波斯
类别:
拖拉机
"
东风农机 364型 轮式拖拉机,364型轮式拖拉机产品特点：该系列轮拖采用两缸或三缸柴油机，运转平稳，噪音低，振动小；采用带分离装置的直联气泵，气泵寿命长，功率损耗小．安全性更好；配置540转／分，730转／分的动力输出轴，适应不同的农田作业要求（300A/304A/300AL是单速动力输出．730转／分）；。,"
马力:
25-100马力拖拉机
驱动方式:
四轮驱动
品牌:
东风农机
类别:
拖拉机
"
山东常林 SH320 拖拉机,SH320拖拉机产品特点:外形美观，操控舒适，可选装三缸、四缸发动机，满足您不同的作业需求；流线型机罩，美观大方；液压转向，灵敏轻便，转向半径小；采用组合仪表和汽车电器组成开关，操控人员可随时了解整机工作状态，为科学用机提供了保障；啮合套换挡、减速大齿轮制动机构，确保了产品经久耐用。,"
马力:
25-100马力拖拉机
驱动方式:
两轮驱动
品牌:
山东常林
类别:
拖拉机
"
