名称,介绍,详情
山推 SR36-C5 单钢轮压路机,SR36-C5全液压双驱单钢轮振动压路机，拥有液压驱动行走系统，高跨度激振力、均幅设计振动轮具有更高的作业压实效率，该产品以其超大激振力及超厚压实深度能进行大深度岩石填方压实和超厚铺层压实，并能兼顾常规铺层压实；适用于机场、大坝等大型施工作业。,"
工作质量（kg）:
36000
振动频率（Hz）:
26/31
发动机型号:
WP12
额定功率（KW）:
276
"
厦工 XG6141 全液压单钢轮压路机,XG6141全液压单钢轮压路机主要特点驱动液压系统采用由柱塞泵和柱塞马达组成的闭式液压系统，允许工作压力高，使用寿命长，驱动泵为手动伺服变量柱塞泵，后驱动采用三档变速箱，压路机的前进和后退均有三档速度，每档速度中可实现无级变速，可以根据需要选择合适的压实速度，有利于提高压实效率；驱动泵，振动泵串联。结构简单可靠。,"
工作质量（kg）:
14000
振动频率（Hz）:
30
发动机型号:
6BT5.9
额定功率（KW）:
112
"
龙工 LG523B9 机械驱动单钢轮压路机,"LG523B9机械驱动单钢轮压路机配增压水冷发动机，功率储备系数大，低功耗、低噪音,国排放；超大激振力设计，双频双幅液压振动系统，知名品牌液压元件，柱塞泵马达，起振延时控制保护；知名品牌电液控变速箱，操纵轻便，三档变速，具有强大的施工、转场效率和爬坡能力；具有手刹和脚刹两套制动系统和手脚油门联动系统；可配置外包凸块轮；可配置在线监测密实度仪；。","
工作质量（kg）:
23000
振动频率（Hz）:
28
发动机型号:
潍柴
额定功率（KW）:
140/136
"
科泰重工 KS266H-3 全液压单钢轮振动压路机,"KS266H-3全液压单钢轮振动压路机进口驱动、振动系统，性能稳定，安全可靠；进口振动轴承、“三防”电器插接件,质量上乘，品质值得信赖；全液压传动和全电液控制,操纵控制简便，自动化程度高；全液压轮行走由液压马达驱动，单手柄操纵，无极变速，操作简便；双频率、双振幅振动,保证了高质量的压实效果；全液压铰接转向；免维护电瓶,维护简便；制动自动切断动力系统,保证机器的安全性和可靠性；。","
工作质量（kg）:
26000
振动频率（Hz）:
28/32
发动机型号:
潍柴
额定功率（KW）:
280
"
国机洛建 LSS320 重型振动压路机,LSS320重型振动压路机本机是重型振动压路机，主要适合于基础层、次基础层和填方工程中砾石、碎石、砂石混合料、沙性土壤和岩石填方等非粘性材料的压实，是建设高等级公路、铁路、机场、港口、堤坝及工业场地的理想压实设备。,"
工作质量（kg）:
20000
振动频率（Hz）:
28
发动机型号:

额定功率（KW）:

"
徐工 XS265S 全液压单钢轮压路机,XS265S 全液压单钢轮压路机配备上柴国Ⅲ水冷发动机，功率储备大，油耗低、噪音小。,"
工作质量（kg）:
26000
振动频率（Hz）:
27/32
发动机型号:

额定功率（KW）:
162
"
柳工 CLG6120E 机械振动单钢轮压路机,CLG6120E机械振动单钢轮压路机具有柳工无冲击激振器，柔性起停振，避免甩块激振器起停振的冲击，杜绝偏心块断裂的风险，有效延长振动轴承和偏心轴使用寿命，确保振动系统高可靠；,"
工作质量（kg）:
20000
振动频率（Hz）:
28/33
发动机型号:

额定功率（KW）:
132
"
洛阳路通 LT626SD 单钢轮双振幅振动压路机,该机属功率优化、节能环保型超重型振动压路机，具有较大的工作质量和强大的激振力，因而是大面积、高质量、高效能、机械化施工中的最佳压实设备。它适宜于碾压非粘性材料，如砾石、碎石、沙石混合料、砂性土壤等，本机是高速公路、矿山道路、大型堤坝、重要港口及工业场地等工程中的基础压实理想设备。,"
工作质量（kg）:
25500
振动频率（Hz）:
28/35
发动机型号:
WP6G190E301
额定功率（KW）:
140
"
山推 SR26-C5 单钢轮压路机,SR26-C5全液压单钢轮振动压路机，拥有前后双驱动行走系统，高跨度激振力、均幅设计振动轮具有更高的作业压实效率，适用于各种材料的基础层、次基础层及填方的混合料及非粘性材料的压实作业，是高等级公路、高速铁路、机场、港口、堤坝及工业建筑工地的理想设备。,"
工作质量（kg）:
26000
振动频率（Hz）:
29/35
发动机型号:
潍柴WP6
额定功率（KW）:
162
"
厦工 XG6181M-I 机械式单钢轮压路机,XG6181M-I机械式单钢轮压路机柴油机油耗低、动力性能好，扭矩储备大采用后轮机械驱动，离合器、变速箱和驱动桥传递扭矩大，行走系统可靠。主离合器具有传动扭矩大，离合器采用气动控制，使操纵更加轻便灵活，安全可靠。变速箱采用大吨位压路机专用设计的带同步器变速箱，变速箱换档操轻便、灵活、可靠。两套独立的制动系统，安全可靠。,"
工作质量（kg）:
18000
振动频率（Hz）:
30
发动机型号:
SC7H150G2
额定功率（KW）:
110
"
龙工 LG523A9 机械驱动单钢轮压路机,"LG523A9机械驱动单钢轮压路机配增压水冷发动机，功率储备系数大，低功耗、低噪音,国三排放；超大激振力设计，双频双幅液压振动系统，知名品牌液压元件，柱塞泵马达，起振延时控制保护；知名品牌电液控变速箱，操纵轻便，三档变速，具有强大的施工、转场效率和爬坡能力；具有手刹和脚刹两套制动系统和手脚油门联动系统；可配置外包凸块轮；可配置在线监测密实度仪；。","
工作质量（kg）:
23000
振动频率（Hz）:
28/33
发动机型号:
潍柴
额定功率（KW）:
140/136
"
科泰重工 KS286H-2 全液压单钢轮压路机,"KS286H-2全液压单钢轮压路机进口驱动、振动系统，性能稳定，安全可靠；进口振动轴承、“三防”电器插接件,质量上乘，品质值得信赖；全液压传动和全电液控制,操纵控制简便，自动化程度高；全液压轮行走由液压马达驱动，单手柄操纵，无极变速，操作简便；双频率、双振幅振动,保证了高质量的压实效果；全液压铰接转向；免维护电瓶,维护简便；制动自动切断动力系统,保证机器的安全性和可靠性；。","
工作质量（kg）:
28000
振动频率（Hz）:
28/32
发动机型号:
潍柴
额定功率（KW）:
176
"
国机洛建 LSS322 重型振动压路机,LSS322重型振动压路机本机是重型振动压路机，主要适合于基础层、次基础层和填方工程中砾石、碎石、砂石混合料、沙性土壤和岩石填方等非粘性材料的压实，是建设高等级公路、铁路、机场、港口、堤坝及工业场地的理想压实设备。,"
工作质量（kg）:
22000
振动频率（Hz）:
28
发动机型号:

额定功率（KW）:

"
徐工 XS225S 全液压单钢轮压路机,XS225S全液压单钢轮压路机配备上柴国Ⅲ水冷发动机，功率储备大，油耗低、噪音小，电比例泵、马达组成的电控闭式液压驱动系统，实现前后轮全驱动，确保压路机具有良好的驱动性能和爬坡能力。,"
工作质量（kg）:
22000
振动频率（Hz）:
28/33
发动机型号:

额定功率（KW）:
140
"
洛阳路通 LT623S 单钢轮双振幅振动压路机,LT623S单钢轮双振幅振动压路机该机型属超重型振动压路机，具有较大的工作质量和强大的激振力，因而是大面积、高质量、高性能、机械化施工中的最佳压实设备。它适宜于碾压非粘性材料，如砾石、碎石、沙石混合料、砂性土壤等；本机是高速公路、矿山道路、大型堤坝、重要港口及工业厂等工程中的基础压实的理想设备。,"
工作质量（kg）:
23000
振动频率（Hz）:
28/35
发动机型号:
WP6G190
额定功率（KW）:
140
"
山推 SR22-C5 单钢轮压路机,SR22-C5全液压单钢轮振动压路机，拥有前后双驱动行走系统，高跨度激振力、均幅设计振动轮具有更高的作业压实效率，适用于各种材料的基础层、次基础层及填方的混合料及非粘性材料的压实作业，是高等级公路、高速铁路、机场、港口、堤坝及工业建筑工地的理想设备。,"
工作质量（kg）:
22000
振动频率（Hz）:
29/35
发动机型号:
WP6
额定功率（KW）:
147
"
厦工 XG618H 全液压单钢轮压路机,XG618H全液压单钢轮压路机低油耗、高品质发动机，动力性能好，扭矩储备大。前后轮双驱动，确保具有良好的驱动性能。,"
工作质量（kg）:
18500
振动频率（Hz）:
28/32
发动机型号:
SC7H190.1G3
额定功率（KW）:
140
"
龙工 LG520B9 机械驱动单钢轮压路机,"LG520B9机械驱动单钢轮压路机配增压水冷发动机，功率储备系数大，低功耗、低噪音,国三排放；超大激振力设计，双频双幅液压振动系统，知名品牌液压元件，柱塞泵马达，起振延时控制保护；知名品牌电液控变速箱，操纵轻便，三档变速，具有强大的施工、转场效率和爬坡能力；具有手刹和脚刹两套制动系统和手脚油门联动系统；可配置外包凸块轮；可配置在线监测密实度仪；。","
工作质量（kg）:
20000
振动频率（Hz）:
28
发动机型号:
潍柴
额定功率（KW）:
129/128
"
科泰重工 KS306H-2 全液压单钢轮压路机,"KS306H-2全液压单钢轮压路机进口驱动、振动系统，性能稳定，安全可靠；进口振动轴承、“三防”电器插接件,质量上乘，品质值得信赖；全液压传动和全电液控制,操纵控制简便，自动化程度高；全液压轮行走由液压马达驱动，单手柄操纵，无极变速，操作简便；双频率、双振幅振动,保证了高质量的压实效果；全液压铰接转向；免维护电瓶,维护简便；制动自动切断动力系统,保证机器的安全性和可靠性；。","
工作质量（kg）:
30000
振动频率（Hz）:
27/32
发动机型号:
潍柴
额定功率（KW）:
199
"
国机洛建 LSD320H 重型全液压单钢轮振动压路机,LSD320H重型全液压单钢轮振动压路机本系列是重型全液压单钢轮振动压路机，主要适合于基础层、次基础层及填方的砾石、碎石、砂石混合料，沙性土壤和岩石填方等非粘性材料的压实，是建设高等级公路、铁路、机场、港口、堤坝及大型工业场地的理想压实设备。,"
工作质量（kg）:
20000
振动频率（Hz）:
28/35
发动机型号:

额定功率（KW）:

"
徐工 XS203H 全液压单钢轮压路机,XS203H全液压单钢轮压路机采用上柴SC7H发动机匹配在最佳油耗工作区作业，综合油耗降低10%；合理匹配的传动系统，实现最佳的压实作业速度，作业效率提升8%。,"
工作质量（kg）:
20000
振动频率（Hz）:
28/33
发动机型号:

额定功率（KW）:
140
"
洛阳路通 LT214B 单钢轮双震幅震动压路机,LT214B属重型震动压路机，具有强大的激震力及很高的静线压力，适宜于碾压非粘性材料如砾石、砾土、碎石、砂石混合料和岩石填方以及粘土等。主要用于高等公路、矿山、大坝、机场、港口、铁路、工艺场地等大型基础工程的压实。,"
工作质量（kg）:
14000
振动频率（Hz）:
30
发动机型号:
QSB5.9
额定功率（KW）:
97
"
山推 SR26H-C5 液压单驱压路机,"SR26H-C5液压驱动单钢轮振动压路机，拥有液压驱动行走系统，高跨度激振力、均幅设计振动轮具有更高的作业压实效率，适用于各种材料的基础层、次基础层及填方的混合料及非粘性材料的压实作业，是高等级公路、高速铁路、机场、港口、堤坝及工业建筑工地的理想设备。

可选功能版，舒适版，个性化选择，用车无忧!","
工作质量（kg）:
26000
振动频率（Hz）:
29/35
发动机型号:
WP6
额定功率（KW）:
147
"
厦工 XG620MH 机械式单钢轮压路机,XG620MH机械式单钢轮压路机柴油机油耗低、动力性能好，扭矩储备大采用后轮机械驱动，离合器、变速箱和驱动桥传递扭矩大，行走系统可靠。主离合器具有传动扭矩大，离合器采用气动控制，使操纵更加轻便灵活，安全可靠。变速箱采用大吨位压路机专用设计的带同步器变速箱，变速箱换档操轻便、灵活、可靠。两套独立的制动系统，安全可靠。,"
工作质量（kg）:
20000
振动频率（Hz）:
28/32
发动机型号:
上柴SC7H190.1G3
额定功率（KW）:
140
"
龙工 LG520A9 机械驱动单钢轮压路机,"LG520A9机械驱动单钢轮压路机配增压水冷发动机，功率储备系数大，低功耗、低噪音,国三排放；超大激振力设计，双频双幅液压振动系统，知名品牌液压元件，柱塞泵马达，起振延时控制保护；知名品牌电液控变速箱，操纵轻便，三档变速，具有强大的施工、转场效率和爬坡能力；具有手刹和脚刹两套制动系统和手脚油门联动系统；可配置外包凸块轮；可配置在线监测密实度仪；。","
工作质量（kg）:
20000
振动频率（Hz）:
28/33
发动机型号:
潍柴
额定功率（KW）:
128
"
